Gene,index
slc24a4,13932
slc24a5,13933
slc24a6,13934
slc25a1,13935
slc25a10,13936
slc25a11,13937
slc25a12,13938
slc25a13,13939
slc25a14,13940
slc25a15,13941
slc25a16,13942
slc25a17,13943
slc25a18,13944
slc25a19,13945
slc25a2,13946
slc25a20,13947
slc25a21,13948
slc25a22,13949
slc25a23,13950
slc25a24,13951
slc25a25,13952
slc25a26,13953
slc25a27,13954
slc25a28,13955
slc25a29,13956
slc25a3,13957
slc25a30,13958
slc25a31,13959
slc25a32,13960
slc25a33,13961
slc25a34,13962
slc25a35,13963
slc25a36,13964
slc25a37,13965
slc25a38,13966
slc25a39,13967
slc25a4,13968
slc25a40,13969
slc25a41,13970
slc25a42,13971
slc25a43,13972
slc25a44,13973
slc25a45,13974
slc25a46,13975
slc25a48,13976
slc25a5,13977
slc25a6,13978
slc26a1,13979
slc26a10,13980
slc26a11,13981
slc26a2,13982
slc26a3,13983
slc26a4,13984
slc26a5,13985
slc26a6,13986
slc26a7,13987
slc26a8,13988
slc26a9,13989
slc27a1,13990
slc27a2,13991
slc27a3,13992
slc27a4,13993
slc27a5,13994
slc27a6,13995
slc28a1,13996
slc28a2,13997
slc28a3,13998
slc29a1,13999
slc29a2,14000
slc29a3,14001
slc29a4,14002
slc2a1,14003
slc2a10,14004
slc2a11,14005
slc2a12,14006
slc2a13,14007
slc2a14,14008
slc2a2,14009
slc2a3,14010
slc2a4,14011
slc2a4rg,14012
slc2a6,14013
slc2a8,14014
slc2a9,14015
slc30a1,14016
slc30a10,14017
slc30a2,14018
slc30a3,14019
slc30a4,14020
slc30a5,14021
slc30a6,14022
slc30a7,14023
slc30a8,14024
slc30a9,14025
slc31a1,14026
slc31a2,14027
slc33a1,14028
slc34a2,14029
slc35a1,14030
slc35a2,14031
slc35a3,14032
slc35a4,14033
slc35a5,14034
slc35b1,14035
slc35b2,14036
slc35b3,14037
slc35b4,14038
slc35c1,14039
slc35c2,14040
slc35d1,14041
slc35d2,14042
slc35d3,14043
slc35e1,14044
slc35e2,14045
slc35e2b,14046
slc35e3,14047
slc35e4,14048
slc35f1,14049
slc35f2,14050
slc35f3,14051
slc35f4,14052
slc35f5,14053
slc35g1,14054
slc35g2,14055
slc35g3,14056
slc35g5,14057
slc36a1,14058
slc36a2,14059
slc36a3,14060
slc36a4,14061
slc37a1,14062
slc37a2,14063
slc37a3,14064
slc37a4,14065
slc38a1,14066
slc38a10,14067
slc38a2,14068
slc38a3,14069
slc38a4,14070
slc38a5,14071
slc38a6,14072
slc38a7,14073
slc38a9,14074
slc39a1,14075
slc39a10,14076
slc39a11,14077
slc39a12,14078
slc39a13,14079
slc39a14,14080
slc39a2,14081
slc39a3,14082
slc39a4,14083
slc39a5,14084
slc39a6,14085
slc39a7,14086
slc39a8,14087
slc39a9,14088
slc3a1,14089
slc3a2,14090
slc40a1,14091
slc41a1,14092
slc41a2,14093
slc41a3,14094
slc43a1,14095
slc43a2,14096
slc43a3,14097
slc44a1,14098
slc44a2,14099
slc44a3,14100
slc44a4,14101
slc44a5,14102
slc45a1,14103
slc45a2,14104
slc45a3,14105
slc45a4,14106
slc46a1,14107
slc46a2,14108
slc46a3,14109
slc47a1,14110
slc47a2,14111
slc48a1,14112
slc4a1,14113
slc4a10,14114
slc4a11,14115
slc4a1ap,14116
slc4a2,14117
slc4a3,14118
slc4a4,14119
slc4a5,14120
slc4a7,14121
slc4a8,14122
slc4a9,14123
slc50a1,14124
slc52a1,14125
slc52a2,14126
slc52a3,14127
slc5a1,14128
slc5a10,14129
slc5a11,14130
slc5a12,14131
slc5a2,14132
slc5a3,14133
slc5a4,14134
slc5a5,14135
slc5a6,14136
slc5a7,14137
slc5a8,14138
slc5a9,14139
slc6a1,14140
slc6a11,14141
slc6a12,14142
slc6a13,14143
slc6a14,14144
slc6a15,14145
slc6a16,14146
slc6a17,14147
slc6a19,14148
slc6a2,14149
slc6a20,14150
slc6a3,14151
slc6a4,14152
slc6a6,14153
slc6a7,14154
slc6a8,14155
slc6a9,14156
slc7a1,14157
slc7a10,14158
slc7a11,14159
slc7a13,14160
slc7a14,14161
slc7a2,14162
slc7a3,14163
slc7a4,14164
slc7a5,14165
slc7a6,14166
slc7a6os,14167
slc7a7,14168
slc7a8,14169
slc7a9,14170
slc8a1,14171
slc8a2,14172
slc8a3,14173
slc9a1,14174
slc9a2,14175
slc9a3,14176
slc9a3r1,14177
slc9a3r2,14178
slc9a4,14179
slc9a5,14180
slc9a6,14181
slc9a7,14182
slc9a8,14183
slc9a9,14184
slc9b1,14185
slc9b2,14186
slc9c1,14187
slc9c2,14188
slco1a2,14189
slco1b1,14190
slco1b3,14191
slco1c1,14192
slco2a1,14193
slco2b1,14194
slco3a1,14195
slco4a1,14196
slco4c1,14197
slco5a1,14198
slco6a1,14199
slfn11,14200
slfn12,14201
slfn12l,14202
slfn13,14203
slfn5,14204
slfnl1,14205
slirp,14206
slit1,14207
slit2,14208
slit3,14209
slitrk1,14210
slitrk2,14211
slitrk3,14212
slitrk4,14213
slitrk5,14214
slitrk6,14215
slk,14216
slmap,14217
slmo1,14218
slmo2,14219
sln,14220
slpi,14221
sltm,14222
slu7,14223
slurp1,14224
slx1a,14225
slx1b,14226
slx4,14227
smad1,14228
smad2,14229
smad3,14230
smad4,14231
smad5,14232
smad6,14233
smad7,14234
smad9,14235
smagp,14236
smap1,14237
smap2,14238
smarca1,14239
smarca2,14240
smarca4,14241
smarca5,14242
smarcad1,14243
smarcal1,14244
smarcb1,14245
smarcc1,14246
smarcc2,14247
smarcd1,14248
smarcd2,14249
smarcd3,14250
smarce1,14251
smc1a,14252
smc1b,14253
smc2,14254
smc3,14255
smc4,14256
smc5,14257
smc6,14258
smchd1,14259
smcr7,14260
smcr7l,14261
smcr8,14262
smcr9,14263
smek1,14264
smek2,14265
smg1,14266
smg5,14267
smg6,14268
smg7,14269
smg8,14270
smg9,14271
smn1,14272
smn2,14273
smndc1,14274
smo,14275
smoc1,14276
smoc2,14277
smox,14278
smpd1,14279
smpd2,14280
smpd3,14281
smpd4,14282
smpdl3a,14283
smpdl3b,14284
smpx,14285
smr3b,14286
sms,14287
smtn,14288
smtnl1,14289
smtnl2,14290
smu1,14291
smug1,14292
smurf1,14293
smurf2,14294
smyd2,14295
smyd3,14296
smyd4,14297
smyd5,14298
snai1,14299
snai2,14300
snai3,14301
snap23,14302
snap25,14303
snap29,14304
snap47,14305
snap91,14306
snapc1,14307
snapc2,14308
snapc3,14309
snapc4,14310
snapc5,14311
snapin,14312
snca,14313
sncaip,14314
sncb,14315
sncg,14316
snd1,14317
sned1,14318
snf8,14319
snip1,14320
snn,14321
snph,14322
snrk,14323
snrnp200,14324
snrnp25,14325
snrnp27,14326
snrnp35,14327
snrnp40,14328
snrnp48,14329
snrnp70,14330
snrpa,14331
snrpa1,14332
snrpb,14333
snrpb2,14334
snrpc,14335
snrpd1,14336
snrpd2,14337
snrpd3,14338
snrpe,14339
snrpf,14340
snrpg,14341
snrpn,14342
snta1,14343
sntb1,14344
sntb2,14345
sntg1,14346
sntg2,14347
sntn,14348
snupn,14349
snurf,14350
snw1,14351
snx1,14352
snx10,14353
snx11,14354
snx12,14355
snx13,14356
snx14,14357
snx15,14358
snx16,14359
snx17,14360
snx18,14361
snx19,14362
snx2,14363
snx20,14364
snx21,14365
snx22,14366
snx24,14367
snx25,14368
snx27,14369
snx29,14370
snx3,14371
snx30,14372
snx31,14373
snx32,14374
snx33,14375
snx4,14376
snx5,14377
snx6,14378
snx7,14379
snx8,14380
snx9,14381
soat1,14382
sobp,14383
socs1,14384
socs2,14385
socs3,14386
socs4,14387
socs5,14388
socs6,14389
socs7,14390
sod1,14391
sod2,14392
sod3,14393
soga1,14394
soga2,14395
soga3,14396
sohlh2,14397
solh,14398
son,14399
sorbs1,14400
sorbs2,14401
sorbs3,14402
sorcs1,14403
sorcs2,14404
sorcs3,14405
sord,14406
sorl1,14407
sort1,14408
sos1,14409
sos2,14410
sost,14411
sostdc1,14412
sowaha,14413
sowahc,14414
sowahd,14415
sox1,14416
sox10,14417
sox11,14418
sox12,14419
sox13,14420
sox14,14421
sox15,14422
sox17,14423
sox18,14424
sox2,14425
sox21,14426
sox3,14427
sox30,14428
sox4,14429
sox5,14430
sox6,14431
sox7,14432
sox8,14433
sox9,14434
sp1,14435
sp100,14436
sp110,14437
sp140,14438
sp140l,14439
sp2,14440
sp3,14441
sp4,14442
sp5,14443
sp6,14444
sp7,14445
sp8,14446
spa17,14447
spaca3,14448
spaca4,14449
spaca5b,14450
spag1,14451
spag11a,14452
spag11b,14453
spag16,14454
spag17,14455
spag4,14456
spag5,14457
spag6,14458
spag7,14459
spag8,14460
spag9,14461
spam1,14462
spanxa1,14463
spanxa2,14464
spanxb1,14465
spanxb2,14466
spanxc,14467
spanxd,14468
spanxe,14469
spanxf1,14470
spanxn2,14471
spanxn3,14472
sparc,14473
sparcl1,14474
spast,14475
spata12,14476
spata13,14477
spata16,14478
spata17,14479
spata18,14480
spata19,14481
spata2,14482
spata20,14483
spata21,14484
spata24,14485
spata25,14486
spata2l,14487
spata4,14488
spata5,14489
spata5l1,14490
spata6,14491
spata6l,14492
spata7,14493
spata8,14494
spata9,14495
spatc1,14496
spats1,14497
spats2,14498
spats2l,14499
spc24,14500
spc25,14501
spcs1,14502
spcs2,14503
spcs3,14504
spdef,14505
spdya,14506
spdyc,14507
spdye1,14508
spdye2,14509
spdye2l,14510
spdye3,14511
spdye4,14512
spdye5,14513
spdye6,14514
specc1,14515
specc1l,14516
spef2,14517
speg,14518
spen,14519
spert,14520
spg11,14521
spg20,14522
spg21,14523
spg7,14524
sphar,14525
sphk1,14526
sphk2,14527
sphkap,14528
spib,14529
spic,14530
spice1,14531
spin1,14532
spin2a,14533
spin2b,14534
spin3,14535
spin4,14536
spink1,14537
spink13,14538
spink2,14539
spink4,14540
spink5,14541
spink6,14542
spink8,14543
spink9,14544
spinlw1,14545
spinlw1-wfdc6,14546
spint1,14547
spint2,14548
spint3,14549
spint4,14550
spire1,14551
spire2,14552
spn,14553
spns1,14554
spns2,14555
spocd1,14556
spock1,14557
spock2,14558
spock3,14559
spon1,14560
spon2,14561
spop,14562
spopl,14563
spp1,14564
sppl2a,14565
sppl2b,14566
sppl3,14567
spr,14568
spred1,14569
spred2,14570
spred3,14571
sprn,14572
sprr2a,14573
sprr2b,14574
sprr2d,14575
sprr2e,14576
sprr2f,14577
sprr2g,14578
sprr3,14579
sprr4,14580
spry1,14581
spry2,14582
spry3,14583
spry4,14584
spryd3,14585
spryd4,14586
spryd5,14587
spryd7,14588
spsb1,14589
spsb2,14590
spsb3,14591
spsb4,14592
spta1,14593
sptan1,14594
sptb,14595
sptbn1,14596
sptbn2,14597
sptbn4,14598
sptbn5,14599
sptlc1,14600
sptlc2,14601
sptlc3,14602
sptssa,14603
sptssb,14604
spty2d1,14605
spz1,14606
sqle,14607
sqrdl,14608
sqstm1,14609
sra1,14610
srbd1,14611
src,14612
srcap,14613
srcin1,14614
srcrb4d,14615
srd5a1,14616
srd5a2,14617
srd5a3,14618
srebf1,14619
srebf2,14620
srek1,14621
srek1ip1,14622
srf,14623
srfbp1,14624
srgap1,14625
srgap2,14626
srgap3,14627
sri,14628
srl,14629
srm,14630
srp14,14631
srp19,14632
srp54,14633
srp68,14634
srp72,14635
srp9,14636
srpk1,14637
srpk2,14638
srpr,14639
srprb,14640
srpx,14641
srpx2,14642
srr,14643
srrd,14644
srrm1,14645
srrm2,14646
srrm3,14647
srrm4,14648
srrm5,14649
srrt,14650
srsf1,14651
srsf10,14652
srsf11,14653
srsf12,14654
srsf2,14655
srsf3,14656
srsf4,14657
srsf5,14658
srsf6,14659
srsf7,14660
srsf8,14661
srsf9,14662
srxn1,14663
ss18,14664
ss18l1,14665
ss18l2,14666
ssb,14667
ssbp1,14668
ssbp2,14669
ssbp3,14670
ssbp4,14671
ssc5d,14672
ssfa2,14673
ssh1,14674
ssh2,14675
ssh3,14676
ssna1,14677
sspn,14678
sspo,14679
ssr1,14680
ssr2,14681
ssr3,14682
ssr4,14683
ssrp1,14684
sssca1,14685
sst,14686
sstr1,14687
sstr2,14688
sstr3,14689
sstr4,14690
sstr5,14691
ssu72,14692
ssx1,14693
ssx2,14694
ssx2b,14695
ssx2ip,14696
ssx3,14697
ssx4,14698
ssx5,14699
ssx7,14700
st13,14701
st14,14702
st18,14703
st20,14704
st20-mthfs,14705
st3gal1,14706
st3gal2,14707
st3gal3,14708
st3gal4,14709
st3gal5,14710
st3gal6,14711
st5,14712
st6gal1,14713
st6gal2,14714
st6galnac1,14715
st6galnac2,14716
st6galnac3,14717
st6galnac4,14718
st6galnac5,14719
st6galnac6,14720
st7,14721
st7l,14722
st8sia1,14723
st8sia2,14724
st8sia3,14725
st8sia4,14726
st8sia5,14727
st8sia6,14728
stab1,14729
stab2,14730
stac,14731
stac2,14732
stac3,14733
stag1,14734
stag2,14735
stag3,14736
stam,14737
stam2,14738
stambp,14739
stambpl1,14740
stap1,14741
stap2,14742
star,14743
stard10,14744
stard13,14745
stard3,14746
stard3nl,14747
stard4,14748
stard5,14749
stard6,14750
stard7,14751
stard8,14752
stard9,14753
stat1,14754
stat2,14755
stat3,14756
stat4,14757
stat5a,14758
stat5b,14759
stat6,14760
stath,14761
stau1,14762
stau2,14763
stbd1,14764
stc1,14765
stc2,14766
steap1,14767
steap1b,14768
steap2,14769
steap3,14770
steap4,14771
stil,14772
stim1,14773
stim2,14774
stip1,14775
stk10,14776
stk11,14777
stk11ip,14778
stk16,14779
stk17a,14780
stk17b,14781
stk19,14782
stk24,14783
stk25,14784
stk3,14785
stk31,14786
stk32a,14787
stk32b,14788
stk32c,14789
stk33,14790
stk35,14791
stk36,14792
stk38,14793
stk38l,14794
stk39,14795
stk4,14796
stk40,14797
stmn1,14798
stmn2,14799
stmn3,14800
stom,14801
stoml1,14802
stoml2,14803
stoml3,14804
ston1,14805
ston1-gtf2a1l,14806
ston2,14807
stox1,14808
stox2,14809
stra13,14810
stra6,14811
strada,14812
stradb,14813
strap,14814
strbp,14815
strc,14816
strn,14817
strn3,14818
strn4,14819
sts,14820
stt3a,14821
stt3b,14822
stub1,14823
stx10,14824
stx11,14825
stx12,14826
stx16,14827
stx17,14828
stx18,14829
stx19,14830
stx1a,14831
stx1b,14832
stx2,14833
stx3,14834
stx4,14835
stx5,14836
stx6,14837
stx7,14838
stx8,14839
stxbp1,14840
stxbp2,14841
stxbp3,14842
stxbp4,14843
stxbp5,14844
stxbp5l,14845
stxbp6,14846
styk1,14847
styx,14848
styxl1,14849
sub1,14850
sucla2,14851
suclg1,14852
suclg2,14853
sucnr1,14854
suds3,14855
sufu,14856
sugp1,14857
sugp2,14858
sugt1,14859
sulf1,14860
sulf2,14861
sult1a1,14862
sult1a2,14863
sult1a3,14864
sult1a4,14865
sult1c2,14866
sult1c3,14867
sult1c4,14868
sult1e1,14869
sult2a1,14870
sult2b1,14871
sult4a1,14872
sult6b1,14873
sumf1,14874
sumf2,14875
sumo1,14876
sumo2,14877
sumo3,14878
sumo4,14879
sun1,14880
sun2,14881
sun3,14882
sun5,14883
suox,14884
supt16h,14885
supt3h,14886
supt4h1,14887
supt5h,14888
supt6h,14889
supt7l,14890
supv3l1,14891
surf1,14892
surf2,14893
surf4,14894
surf6,14895
susd1,14896
susd2,14897
susd3,14898
susd4,14899
susd5,14900
suv39h1,14901
suv39h2,14902
suv420h1,14903
suv420h2,14904
suz12,14905
sv2a,14906
sv2b,14907
sv2c,14908
svep1,14909
svil,14910
svip,14911
svop,14912
svopl,14913
swap70,14914
swi5,14915
swsap1,14916
swt1,14917
syap1,14918
sybu,14919
syce1l,14920
syce2,14921
syce3,14922
sycp1,14923
sycp2,14924
sycp2l,14925
sycp3,14926
syde1,14927
syde2,14928
syf2,14929
syk,14930
sympk,14931
syn1,14932
syn2,14933
syn3,14934
sync,14935
syncrip,14936
syndig1,14937
syndig1l,14938
syne1,14939
syne2,14940
syngap1,14941
syngr1,14942
syngr2,14943
syngr3,14944
syngr4,14945
synj1,14946
synj2,14947
synj2bp,14948
synj2bp-cox16,14949
synm,14950
synpo,14951
synpo2,14952
synpo2l,14953
synpr,14954
synrg,14955
syp,14956
sypl1,14957
sypl2,14958
sys1,14959
syt1,14960
syt10,14961
syt11,14962
syt12,14963
syt13,14964
syt14,14965
syt15,14966
syt16,14967
syt17,14968
syt2,14969
syt3,14970
syt4,14971
syt5,14972
syt6,14973
syt7,14974
syt8,14975
syt9,14976
sytl1,14977
sytl2,14978
sytl3,14979
sytl4,14980
sytl5,14981
syvn1,14982
szt2,14983
t,14984
taar5,14985
tab1,14986
tab2,14987
tab3,14988
tac1,14989
tac3,14990
tac4,14991
tacc1,14992
tacc2,14993
tacc3,14994
taco1,14995
tacr1,14996
tacr2,14997
tacr3,14998
tacstd2,14999
tada1,15000
tada2a,15001
tada2b,15002
tada3,15003
taf1,15004
taf10,15005
taf11,15006
taf12,15007
taf13,15008
taf15,15009
taf1a,15010
taf1b,15011
taf1c,15012
taf1d,15013
taf1l,15014
taf2,15015
taf3,15016
taf4,15017
taf4b,15018
taf5,15019
taf5l,15020
taf6,15021
taf6l,15022
taf7,15023
taf7l,15024
taf8,15025
taf9,15026
taf9b,15027
tagap,15028
tagln,15029
tagln2,15030
tagln3,15031
tal1,15032
tal2,15033
taldo1,15034
tamm41,15035
tanc1,15036
tanc2,15037
tank,15038
taok1,15039
taok2,15040
taok3,15041
tap1,15042
tap2,15043
tapbp,15044
tapbpl,15045
tapt1,15046
tarbp1,15047
tarbp2,15048
tardbp,15049
tarm1,15050
tarp,15051
tars,15052
tars2,15053
tarsl2,15054
tas1r1,15055
tas2r1,15056
tas2r10,15057
tas2r13,15058
tas2r14,15059
tas2r16,15060
tas2r19,15061
tas2r20,15062
tas2r3,15063
tas2r30,15064
tas2r31,15065
tas2r38,15066
tas2r39,15067
tas2r4,15068
tas2r41,15069
tas2r42,15070
tas2r43,15071
tas2r46,15072
tas2r5,15073
tas2r50,15074
tas2r60,15075
tas2r7,15076
tas2r9,15077
tasp1,15078
tat,15079
tatdn1,15080
tatdn2,15081
tatdn3,15082
tax1bp1,15083
tax1bp3,15084
taz,15085
tbc1d1,15086
tbc1d10a,15087
tbc1d10b,15088
tbc1d10c,15089
tbc1d12,15090
tbc1d13,15091
tbc1d14,15092
tbc1d15,15093
tbc1d16,15094
tbc1d17,15095
tbc1d19,15096
tbc1d2,15097
tbc1d20,15098
tbc1d22a,15099
tbc1d22b,15100
tbc1d23,15101
tbc1d24,15102
tbc1d25,15103
tbc1d26,15104
tbc1d28,15105
tbc1d29,15106
tbc1d2b,15107
tbc1d3,15108
tbc1d30,15109
tbc1d3b,15110
tbc1d3c,15111
tbc1d3f,15112
tbc1d3g,15113
tbc1d3h,15114
tbc1d4,15115
tbc1d5,15116
tbc1d7,15117
tbc1d8,15118
tbc1d8b,15119
tbc1d9,15120
tbc1d9b,15121
tbca,15122
tbcb,15123
tbcc,15124
tbccd1,15125
tbcd,15126
tbce,15127
tbcel,15128
tbck,15129
tbk1,15130
tbkbp1,15131
tbl1x,15132
tbl1xr1,15133
tbl1y,15134
tbl2,15135
tbl3,15136
tbp,15137
tbpl1,15138
tbpl2,15139
tbr1,15140
tbrg1,15141
tbrg4,15142
tbx1,15143
tbx10,15144
tbx15,15145
tbx18,15146
tbx19,15147
tbx2,15148
tbx20,15149
tbx21,15150
tbx22,15151
tbx3,15152
tbx4,15153
tbx5,15154
tbx6,15155
tbxa2r,15156
tbxas1,15157
tc2n,15158
tcap,15159
tcea1,15160
tcea2,15161
tcea3,15162
tceal1,15163
tceal2,15164
tceal3,15165
tceal4,15166
tceal5,15167
tceal6,15168
tceal7,15169
tceal8,15170
tceanc,15171
tceanc2,15172
tceb1,15173
tceb2,15174
tceb3,15175
tceb3b,15176
tceb3cl,15177
tcerg1,15178
tcerg1l,15179
tcf12,15180
tcf15,15181
tcf19,15182
tcf20,15183
tcf21,15184
tcf24,15185
tcf25,15186
tcf3,15187
tcf4,15188
tcf7,15189
tcf7l1,15190
tcf7l2,15191
tcfl5,15192
tchh,15193
tchp,15194
tcirg1,15195
tcl1a,15196
tcl1b,15197
tcn1,15198
tcn2,15199
tcof1,15200
tcp1,15201
tcp10,15202
tcp10l,15203
tcp10l2,15204
tcp11,15205
tcp11l1,15206
tcp11l2,15207
tcta,15208
tcte3,15209
tctex1d1,15210
tctex1d2,15211
tctex1d4,15212
tctn1,15213
tctn2,15214
tctn3,15215
tdg,15216
tdgf1,15217
tdo2,15218
tdp1,15219
tdp2,15220
tdrd1,15221
tdrd10,15222
tdrd12,15223
tdrd3,15224
tdrd5,15225
tdrd6,15226
tdrd7,15227
tdrd9,15228
tdrkh,15229
tead1,15230
tead2,15231
tead3,15232
tead4,15233
tec,15234
tecpr1,15235
tecpr2,15236
tecr,15237
tecrl,15238
tecta,15239
teddm1,15240
tef,15241
tefm,15242
tek,15243
tekt1,15244
tekt2,15245
tekt3,15246
tekt4,15247
telo2,15248
ten1,15249
tenc1,15250
tep1,15251
tepp,15252
terf1,15253
terf2,15254
terf2ip,15255
tert,15256
tes,15257
tesc,15258
tesk1,15259
tesk2,15260
tespa1,15261
tet1,15262
tet2,15263
tet3,15264
tex10,15265
tex101,15266
tex11,15267
tex12,15268
tex13b,15269
tex14,15270
tex15,15271
tex19,15272
tex2,15273
tex22,15274
tex26,15275
tex261,15276
tex264,15277
tex28,15278
tex29,15279
tex30,15280
tex34,15281
tex9,15282
tf,15283
tfam,15284
tfap2a,15285
tfap2b,15286
tfap2c,15287
tfap2e,15288
tfap4,15289
tfb1m,15290
tfb2m,15291
tfcp2,15292
tfcp2l1,15293
tfdp1,15294
tfdp2,15295
tfe3,15296
tfeb,15297
tff2,15298
tff3,15299
tfg,15300
tfip11,15301
tfpi,15302
tfpi2,15303
tfpt,15304
tfr2,15305
tfrc,15306
tg,15307
tgds,15308
tgfa,15309
tgfb1,15310
tgfb1i1,15311
tgfb2,15312
tgfb3,15313
tgfbi,15314
tgfbr1,15315
tgfbr2,15316
tgfbr3,15317
tgfbrap1,15318
tgif1,15319
tgif2,15320
tgif2-c20orf24,15321
tgm1,15322
tgm2,15323
tgm4,15324
tgoln2,15325
tgs1,15326
th,15327
th1l,15328
thada,15329
thap1,15330
thap10,15331
thap11,15332
thap2,15333
thap3,15334
thap4,15335
thap5,15336
thap6,15337
thap7,15338
thap8,15339
thap9,15340
thbd,15341
thbs1,15342
thbs2,15343
thbs3,15344
thbs4,15345
thegl,15346
them4,15347
them5,15348
themis,15349
thg1l,15350
thnsl1,15351
thnsl2,15352
thoc1,15353
thoc2,15354
thoc3,15355
thoc5,15356
thoc6,15357
thoc7,15358
thop1,15359
thpo,15360
thra,15361
thrap3,15362
thrb,15363
thrsp,15364
thsd1,15365
thsd4,15366
thsd7a,15367
thsd7b,15368
thtpa,15369
thumpd1,15370
thumpd2,15371
thumpd3,15372
thy1,15373
thyn1,15374
tia1,15375
tiaf1,15376
tial1,15377
tiam1,15378
tiam2,15379
ticam1,15380
ticam2,15381
tie1,15382
tifa,15383
tigd1,15384
tigd2,15385
tigd3,15386
tigd4,15387
tigd5,15388
tigd6,15389
tigd7,15390
tigit,15391
timd4,15392
timeless,15393
timm10,15394
timm13,15395
timm17a,15396
timm17b,15397
timm21,15398
timm22,15399
timm23,15400
timm44,15401
timm50,15402
timm8a,15403
timm8b,15404
timm9,15405
timmdc1,15406
timp1,15407
timp2,15408
timp3,15409
timp4,15410
tinagl1,15411
tinf2,15412
tiparp,15413
tipin,15414
tiprl,15415
tirap,15416
tjap1,15417
tjp1,15418
tjp2,15419
tjp3,15420
tk1,15421
tk2,15422
tkt,15423
tktl1,15424
tlcd1,15425
tlcd2,15426
tle1,15427
tle2,15428
tle3,15429
tle4,15430
tle6,15431
tlk1,15432
tlk2,15433
tll1,15434
tll2,15435
tln1,15436
tln2,15437
tlr1,15438
tlr10,15439
tlr2,15440
tlr3,15441
tlr4,15442
tlr5,15443
tlr6,15444
tlr7,15445
tlr8,15446
tlr9,15447
tlx2,15448
tlx3,15449
tm2d1,15450
tm2d2,15451
tm2d3,15452
tm4sf1,15453
tm4sf18,15454
tm4sf19,15455
tm4sf20,15456
tm4sf4,15457
tm6sf1,15458
tm6sf2,15459
tm7sf2,15460
tm7sf3,15461
tm9sf1,15462
tm9sf2,15463
tm9sf3,15464
tm9sf4,15465
tma16,15466
tmbim1,15467
tmbim4,15468
tmbim6,15469
tmc1,15470
tmc2,15471
tmc3,15472
tmc4,15473
tmc5,15474
tmc6,15475
tmc7,15476
tmc8,15477
tmcc1,15478
tmcc2,15479
tmcc3,15480
tmco1,15481
tmco3,15482
tmco4,15483
tmco5a,15484
tmco6,15485
tmco7,15486
tmed1,15487
tmed10,15488
tmed2,15489
tmed3,15490
tmed4,15491
tmed5,15492
tmed6,15493
tmed7,15494
tmed7-ticam2,15495
tmed8,15496
tmed9,15497
tmeff1,15498
tmeff2,15499
tmem100,15500
tmem101,15501
tmem102,15502
tmem104,15503
tmem105,15504
tmem106a,15505
tmem106b,15506
tmem106c,15507
tmem107,15508
tmem108,15509
tmem109,15510
tmem11,15511
tmem110,15512
tmem110-mustn1,15513
tmem111,15514
tmem114,15515
tmem115,15516
tmem116,15517
tmem117,15518
tmem119,15519
tmem120a,15520
tmem120b,15521
tmem121,15522
tmem123,15523
tmem125,15524
tmem126a,15525
tmem126b,15526
tmem127,15527
tmem128,15528
tmem129,15529
tmem130,15530
tmem131,15531
tmem132a,15532
tmem132b,15533
tmem132c,15534
tmem132d,15535
tmem132e,15536
tmem133,15537
tmem134,15538
tmem135,15539
tmem136,15540
tmem138,15541
tmem139,15542
tmem140,15543
tmem141,15544
tmem143,15545
tmem144,15546
tmem145,15547
tmem147,15548
tmem14a,15549
tmem14b,15550
tmem14c,15551
tmem14e,15552
tmem150a,15553
tmem150b,15554
tmem150c,15555
tmem151a,15556
tmem151b,15557
tmem154,15558
tmem155,15559
tmem156,15560
tmem158,15561
tmem159,15562
tmem160,15563
tmem161a,15564
tmem161b,15565
tmem163,15566
tmem164,15567
tmem165,15568
tmem167a,15569
tmem167b,15570
tmem168,15571
tmem169,15572
tmem17,15573
tmem170a,15574
tmem170b,15575
tmem171,15576
tmem173,15577
tmem175,15578
tmem176a,15579
tmem176b,15580
tmem177,15581
tmem178,15582
tmem179,15583
tmem179b,15584
tmem18,15585
tmem180,15586
tmem181,15587
tmem182,15588
tmem183a,15589
tmem183b,15590
tmem184a,15591
tmem184b,15592
tmem184c,15593
tmem185a,15594
tmem185b,15595
tmem186,15596
tmem187,15597
tmem189,15598
tmem189-ube2v1,15599
tmem19,15600
tmem190,15601
tmem191b,15602
tmem191c,15603
tmem192,15604
tmem194a,15605
tmem194b,15606
tmem196,15607
tmem198,15608
tmem199,15609
tmem2,15610
tmem200a,15611
tmem200b,15612
tmem200c,15613
tmem201,15614
tmem203,15615
tmem204,15616
tmem205,15617
tmem206,15618
tmem208,15619
tmem209,15620
tmem211,15621
tmem212,15622
tmem213,15623
tmem214,15624
tmem215,15625
tmem216,15626
tmem217,15627
tmem218,15628
tmem219,15629
tmem220,15630
tmem221,15631
tmem222,15632
tmem223,15633
tmem225,15634
tmem229a,15635
tmem229b,15636
tmem230,15637
tmem231,15638
tmem232,15639
tmem233,15640
tmem234,15641
tmem235,15642
tmem236,15643
tmem237,15644
tmem238,15645
tmem240,15646
tmem241,15647
tmem242,15648
tmem244,15649
tmem245,15650
tmem25,15651
tmem26,15652
tmem27,15653
tmem30a,15654
tmem30b,15655
tmem31,15656
tmem33,15657
tmem35,15658
tmem37,15659
tmem38a,15660
tmem38b,15661
tmem39a,15662
tmem39b,15663
tmem40,15664
