Gene1,Gene2
RAD21,FAM136A
RAD21,MYCN
RAD21,ANKLE1
RAD21,GYPA
RAD21,INKA1
RAD21,TRIB3
RAD21,ATG16L1
RAD21,TK1
RAD21,CRBN
RAD21,GBP2
RAD21,GFI1B
RAD21,CLCN4
RAD21,PHAX
RAD21,FEM1A
RAD21,CASP2
RAD21,GSTM1
RAD21,TSC22D3
RAD21,CEP70
RAD21,TRPV2
RAD21,SPHK1
RAD21,HSD3B7
RAD21,SETD2
RAD21,NDUFV1
RAD21,SERPINB9
RAD21,PAFAH1B2
RAD21,ZZZ3
RAD21,TGM2
RAD21,LRRC8C
RAD21,TRIM30A
RAD21,ATP11C
RAD21,INPP1
RAD21,COPG1
RAD21,SERPINB1A
RAD21,CRYZL2
RAD21,ELF4
RAD21,GLIPR2
RAD21,DUSP1
RAD21,PEAR1
RAD21,SLC30A5
RAD21,POLA2
RAD21,NUF2
RAD21,RGCC
RAD21,SLC25A38
RAD21,MGST3
RAD21,MYO1D
RAD21,TLK1
RAD21,BUB1
RAD21,PLIN3
RAD21,TENT5A
RAD21,ELMO1
RAD21,JUN
RAD21,CAST
RAD21,MOGS
RAD21,TRIB2
RAD21,FCHSD2
RAD21,CTSO
RAD21,MINPP1
RAD21,PREP
RAD21,CHMP7
RAD21,CD55
RAD21,CUL4A
RAD21,GRN
RAD21,TBC1D10C
RAD21,ESYT2
RAD21,ZYX
RAD21,RNF139
RAD21,MARS
RAD21,METTL27
RAD21,IPO9
RAD21,FAM45A
RAD21,RNASEL
RAD21,SGPL1
RAD21,FADS1
RAD21,EGR1
RAD21,PPOX
RAD21,ALDH18A1
RAD21,UCKL1
RAD21,CPT2
RAD21,ABI1
RAD21,DTL
RAD21,STXBP3
RAD21,TWSG1
RAD21,SERPINB6B
RAD21,SLC14A1
RAD21,RABIF
RAD21,NR2C1
RAD21,LMBRD1
RAD21,CCNA2
RAD21,ACSS2
RAD21,ABCB8
RAD21,MIS18BP1
RAD21,RASSF5
RAD21,NAE1
RAD21,PLXNC1
RAD21,BCLAF3
RAD21,NADK
RAD21,LPCAT3
RAD21,SPRYD4
RAD21,MAPKAPK3
RAD21,ANAPC2
RAD21,RUNX2
RAD21,ANXA5
RAD21,KLF1
RAD21,RNF141
RAD21,STT3B
RAD21,SPNS2
RAD21,ETS1
RAD21,TOX4
RAD21,KLF6
RAD21,ANK
RAD21,ABCB4
RAD21,USF3
RAD21,DPP8
RAD21,DHFR
RAD21,1700017B05RIK
RAD21,KLHL24
RAD21,CTSC
RAD21,4833439L19RIK
RAD21,RFC5
RAD21,EMILIN2
RAD21,SLC6A6
RAD21,KIDINS220
RAD21,MAN2A2
RAD21,SMARCA2
RAD21,RARS
RAD21,RUVBL2
RAD21,C330018D20RIK
RAD21,IL27RA
RAD21,DNPEP
RAD21,DNAJC11
RAD21,ATL2
RAD21,FAAP100
RAD21,P2RX4
RAD21,ELL2
RAD21,TMEM176A
RAD21,ARHGAP15
RAD21,RAB31
RAD21,METTL8
RAD21,PSMD6
RAD21,NOL9
RAD21,NAA50
RAD21,CCNB1
RAD21,GIMAP5
RAD21,MYC
RAD21,CLN5
RAD21,CYB5R3
RAD21,NFATC1
RAD21,GFM1
RAD21,RFC4
RAD21,EIF1AD
RAD21,FEM1B
RAD21,ATP2A3
RAD21,SATB1
RAD21,PTPN12
RAD21,PIP4K2A
RAD21,PIK3IP1
RAD21,SPTBN1
RAD21,EYA2
RAD21,ST3GAL5
RAD21,APEH
RAD21,WDSUB1
RAD21,PACSIN2
RAD21,ZFP397
RAD21,UAP1
RAD21,EXT2
RAD21,KIF20B
RAD21,SPC24
RAD21,ALAD
RAD21,PIDD1
RAD21,PAK1
RAD21,DNM1L
RAD21,FES
RAD21,APLP2
RAD21,PCYT1A
RAD21,ARL8B
RAD21,9430015G10RIK
RAD21,PRKAR2B
RAD21,ABTB1
RAD21,MARCH5
RAD21,TCF12
RAD21,PRKAA1
RAD21,BYSL
RAD21,GMFB
RAD21,AP1B1
RAD21,PRKAB1
RAD21,SGO1
RAD21,SHCBP1
RAD21,XRCC5
RAD21,EPS15
RAD21,OAT
RAD21,RPRD1B
RAD21,MTMR6
RAD21,RMND5A
RAD21,ESR1
RAD21,HCLS1
RAD21,TMEM68
RAD21,KLF3
RAD21,ODC1
RAD21,TBCD
RAD21,SLC44A2
RAD21,NELFB
RAD21,MECOM
RAD21,COLGALT1
RAD21,DENND2D
RAD21,MARCH8
RAD21,EPDR1
RAD21,FNTA
RAD21,SMIM5
RAD21,MNS1
RAD21,ITGA6
RAD21,ENDOD1
RAD21,PRKCQ
RAD21,PRPF4
RAD21,WDHD1
RAD21,IRF1
RAD21,HAGH
RAD21,LYRM4
RAD21,CRK
RAD21,NFKBIA
RAD21,MAP4K2
RAD21,STEAP3
RAD21,CTNNA1
RAD21,ZEB2
RAD21,HPN
RAD21,PICALM
RAD21,ADO
RAD21,B230219D22RIK
RAD21,NECAP2
RAD21,RMND5B
RAD21,WDR5
RAD21,NFAT5
RAD21,TAB1
RAD21,COL5A1
RAD21,AK3
RAD21,MCTP1
RAD21,TYMS
RAD21,GTF3C3
RAD21,TMEM168
RAD21,CLIC4
RAD21,ZKSCAN3
RAD21,MORC3
RAD21,NAA35
RAD21,SLC35A1
RAD21,SESN1
RAD21,PSMD5
RAD21,TXNRD2
RAD21,PKM
RAD21,LRRFIP1
RAD21,PCCA
RAD21,SLC20A1
RAD21,MIEF1
RAD21,NGLY1
RAD21,RRM2
RAD21,CPOX
RAD21,LANCL2
RAD21,RAI14
RAD21,PON2
RAD21,IFT140
RAD21,HUS1
RAD21,ME2
RAD21,ZFP592
RAD21,NFE2
RAD21,EXOC2
RAD21,TMX3
RAD21,AFF4
RAD21,NUP85
RAD21,TFRC
RAD21,SPPL2A
RAD21,WDR36
RAD21,PPM1H
RAD21,ADD2
RAD21,NOTCH1
RAD21,GCLC
RAD21,MIOS
RAD21,PPIL4
RAD21,PIGQ
RAD21,MAPK9
RAD21,PNO1
RAD21,HIST1H2BC
RAD21,NARF
RAD21,IKZF1
RAD21,ITFG1
RAD21,HERC4
RAD21,GPSM2
RAD21,PRKCH
RAD21,ZFP639
RAD21,NFE2L2
RAD21,CSTF2
RAD21,USP25
RAD21,ZFP24
RAD21,AHCTF1
RAD21,REL
RAD21,VPS26C
RAD21,NEDD1
RAD21,BTG2
RAD21,MXD3
RAD21,RNF19A
RAD21,TASP1
RAD21,ATP13A1
RAD21,ALDH9A1
RAD21,DEK
RAD21,ORC5
RAD21,SP4
RAD21,ZFP62
RAD21,XPR1
RAD21,PKLR
RAD21,LPIN2
RAD21,SPC25
RAD21,PDE4B
RAD21,ABHD16A
RAD21,NUP107
RAD21,NET1
RAD21,TNFAIP8
RAD21,ZDHHC6
RAD21,BTRC
RAD21,CKAP2L
RAD21,STXBP4
RAD21,HEATR5A
RAD21,RHOT1
RAD21,INTS8
RAD21,COA5
RAD21,CDK19
RAD21,DRAM2
RAD21,CEPT1
RAD21,BC005561
RAD21,USP8
RAD21,FAM168B
RAD21,TIMM29
RAD21,EXOC3
RAD21,METAP1D
RAD21,VHL
RAD21,KPNA3
RAD21,DCP1A
RAD21,WDR45B
RAD21,KNSTRN
RAD21,DPH6
RAD21,GARS
RAD21,EYA1
RAD21,ATG12
RAD21,AP3S1
RAD21,DCAF4
RAD21,POLR1B
RAD21,PSEN1
RAD21,NCAPG2
RAD21,RNF145
RAD21,AURKA
RAD21,TRIM59
RAD21,JPT2
RAD21,PRDM16
RAD21,TMEM64
RAD21,TREML2
RAD21,ACAA2
RAD21,SEH1L
RAD21,TRMT6
RAD21,ELOVL1
RAD21,PLCG2
RAD21,CNIH1
RAD21,CHMP3
RAD21,HPCAL1
RAD21,FKBP1A
RAD21,D1ERTD622E
RAD21,AHR
RAD21,HAUS2
RAD21,STK25
RAD21,NDRG1
RAD21,DCAF13
RAD21,ZBTB10
RAD21,INTS13
RAD21,NRF1
RAD21,TMEM97
RAD21,HARS2
RAD21,HARS
RAD21,TYK2
RAD21,MFSD1
RAD21,ZFP672
RAD21,KIF11
RAD21,FAR1
RAD21,METAP1
RAD21,XRCC6
RAD21,GM2A
RAD21,VIM
RAD21,HSDL1
RAD21,MARCH6
RAD21,CSGALNACT2
RAD21,FTSJ3
RAD21,RNF115
RAD21,PQLC1
RAD21,IL15
RAD21,HSPA4L
RAD21,MSH6
RAD21,WDR4
RAD21,MRM1
RAD21,RNF13
RAD21,FOXRED1
RAD21,MAPK1
RAD21,SMIM15
RAD21,TLR4
RAD21,PMPCA
RAD21,NAMPT
RAD21,NDEL1
RAD21,RB1
RAD21,BAP1
RAD21,ZFP143
RAD21,CUL2
RAD21,ZFP451
RAD21,ACAP1
RAD21,ZDHHC13
RAD21,MEF2C
RAD21,SLC39A10
RAD21,LCP1
RAD21,TM7SF3
RAD21,THRB
RAD21,CNOT10
RAD21,NUDT9
RAD21,ZFP871
RAD21,RARB
RAD21,GRINA
RAD21,STX17
RAD21,DOCK2
RAD21,LTB
RAD21,LAPTM4B
RAD21,GANAB
RAD21,TUBGCP5
RAD21,RAD51AP1
RAD21,CUL3
RAD21,IRF8
RAD21,RPAP1
RAD21,PACS1
RAD21,TBL3
RAD21,RASA3
RAD21,ASAH1
RAD21,PRSS50
RAD21,ARMT1
RAD21,GMNN
RAD21,GNA13
RAD21,USP4
RAD21,TRPS1
RAD21,CNOT7
RAD21,OTUD6B
RAD21,CCNF
RAD21,LAP3
RAD21,TIFA
RAD21,NPLOC4
RAD21,MBTPS1
RAD21,ATAD2
RAD21,ANGPT1
RAD21,KAT7
RAD21,UGCG
RAD21,BMI1
RAD21,ZFP110
RAD21,PHACTR2
RAD21,DECR1
RAD21,THUMPD3
RAD21,TMUB2
RAD21,ANKFY1
RAD21,RPA1
RAD21,ST3GAL6
RAD21,LZTR1
RAD21,GOSR2
RAD21,GALK2
RAD21,ADK
RAD21,NOP2
RAD21,JARID2
RAD21,CPQ
RAD21,PHF10
RAD21,FECH
RAD21,NUP93
RAD21,BUB1B
RAD21,MAVS
RAD21,CYB5R1
RAD21,PWP1
RAD21,PGM1
RAD21,SMAD2
RAD21,OSTM1
RAD21,TSPAN14
RAD21,CDT1
RAD21,ABL1
RAD21,ZFP961
RAD21,ARAP1
RAD21,XPNPEP1
RAD21,FOS
RAD21,EPAS1
RAD21,NUDT4
RAD21,CHP1
RAD21,PLA2G12A
RAD21,GYG
RAD21,ESAM
RAD21,DIS3L2
RAD21,GTF2H1
RAD21,SCRN3
RAD21,HDAC2
RAD21,MRPL37
RAD21,TANGO2
RAD21,GSR
RAD21,YOD1
RAD21,ABCF3
RAD21,FOXO1
RAD21,IRF5
RAD21,CAPN7
RAD21,ERLIN1
RAD21,PRELID3B
RAD21,ABCD3
RAD21,TSPAN3
RAD21,CLPTM1L
RAD21,PSEN2
RAD21,RPA2
RAD21,MFSD14B
RAD21,NIF3L1
RAD21,TUBGCP2
RAD21,STOM
RAD21,SDHAF2
RAD21,CMPK2
RAD21,PSMF1
RAD21,MBOAT2
RAD21,MAN1A
RAD21,LPCAT1
RAD21,REXO4
RAD21,ARMC8
RAD21,VPS33A
RAD21,TTF1
RAD21,PJA2
RAD21,UBXN2B
RAD21,MYH10
RAD21,TRMT11
RAD21,PTDSS2
RAD21,ZFP266
RAD21,VPS33B
RAD21,TOPORS
RAD21,LDAH
RAD21,CDC7
RAD21,CYP20A1
RAD21,STAT3
RAD21,ZFP35
RAD21,ZKSCAN6
RAD21,OPTN
RAD21,BCAP29
RAD21,LIMD2
RAD21,PLD3
RAD21,SNRPB
RAD21,CACFD1
RAD21,HNRNPLL
RAD21,MCM6
RAD21,RORA
RAD21,CASP3
RAD21,UBE2G2
RAD21,RABGGTB
RAD21,PPP2R1B
RAD21,DDX1
RAD21,SMIM1
RAD21,HSPH1
RAD21,HMMR
RAD21,CBFB
RAD21,NOLC1
RAD21,NUDCD3
RAD21,IFRD2
RAD21,GIMAP6
RAD21,SCARB1
RAD21,MTFR1
RAD21,CYTH3
RAD21,CDCA4
RAD21,HEXA
RAD21,GFI1
RAD21,CHUK
RAD21,CENPA
RAD21,EZR
RAD21,HNRNPAB
RAD21,SLC16A1
RAD21,PRDM4
RAD21,CREB5
RAD21,WDR73
RAD21,FGFR1OP
RAD21,KIF22
RAD21,SQLE
RAD21,DHX33
RAD21,NR4A1
RAD21,DDHD2
RAD21,SCFD1
RAD21,PITRM1
RAD21,KDM6A
RAD21,GYPC
RAD21,GMCL1
RAD21,D230025D16RIK
RAD21,CERS5
RAD21,TMEM186
RAD21,NFATC2
RAD21,RGS19
RAD21,DCK
RAD21,COPB1
RAD21,PRC1
RAD21,POLR2B
RAD21,DENND1C
RAD21,SLC25A46
RAD21,RFESD
RAD21,ZFP655
RAD21,TMEM109
RAD21,CDCA5
RAD21,D10WSU102E
RAD21,TAF12
RAD21,RNASE6
RAD21,ELP2
RAD21,HDAC7
RAD21,AP5M1
RAD21,CHAMP1
RAD21,POT1A
RAD21,EIF2B1
RAD21,NFXL1
RAD21,POLR3F
RAD21,INPP5B
RAD21,PWP2
RAD21,PSAT1
RAD21,RUNX1T1
RAD21,SLC31A1
RAD21,HACD3
RAD21,CAD
RAD21,NCAPG
RAD21,HIST1H1C
RAD21,ICE1
RAD21,ANAPC4
RAD21,CALU
RAD21,ZFP30
RAD21,TMEM206
RAD21,FUCA2
RAD21,LRRC14
RAD21,GORASP1
RAD21,NAPSA
RAD21,WLS
RAD21,VAMP3
RAD21,DNAJC10
RAD21,L2HGDH
RAD21,AMPD3
RAD21,NCAPD2
RAD21,MTREX
RAD21,PBK
RAD21,PA2G4
RAD21,SNAPC3
RAD21,ITSN1
RAD21,PPP6C
RAD21,VPS41
RAD21,WARS
RAD21,MEMO1
RAD21,CENPO
RAD21,MFGE8
RAD21,POLE3
RAD21,FAM234B
RAD21,TOLLIP
RAD21,NUP155
RAD21,TVP23B
RAD21,ILVBL
RAD21,SGPP1
RAD21,NT5DC1
RAD21,IDH3A
RAD21,SERPINA3G
RAD21,MT1
RAD21,PITPNB
RAD21,IFI203
RAD21,ADAMTS10
RAD21,ATG4B
RAD21,RGS1
RAD21,UROS
RAD21,GIMAP1
RAD21,ENPP4
RAD21,RCSD1
RAD21,MAD2L1
RAD21,NSMAF
RAD21,TRMT2A
RAD21,RELB
RAD21,TMEM129
RAD21,TACC3
RAD21,GTF2F1
RAD21,ANXA6
RAD21,ATP1B2
RAD21,GOLPH3
RAD21,GSS
RAD21,TMX1
RAD21,MCM7
RAD21,YBX3
RAD21,MIS12
RAD21,XK
RAD21,TPP1
RAD21,UBA7
RAD21,ZFP467
RAD21,DUSP2
RAD21,FIGNL1
RAD21,XAB2
RAD21,MTO1
RAD21,DCAF11
RAD21,STARD10
RAD21,GPR180
RAD21,E2F6
RAD21,HDGF
RAD21,DNAJC5
RAD21,PHB2
RAD21,USP37
RAD21,SSX2IP
RAD21,GEMIN5
RAD21,SEPT8
RAD21,COPS8
RAD21,EPSTI1
RAD21,XPC
RAD21,GNAI3
RAD21,DLST
RAD21,TBC1D2B
RAD21,SQOR
RAD21,MNDAL
RAD21,SUPT7L
RAD21,PTDSS1
RAD21,CENPK
RAD21,SRSF1
RAD21,MAU2
RAD21,AP1G2
RAD21,ATP7B
RAD21,ALG11
RAD21,ABCB10
RAD21,MYNN
RAD21,GOLM1
RAD21,UBAP1
RAD21,GNG11
RAD21,PUS7
RAD21,CLPX
RAD21,IPO4
RAD21,MKI67
RAD21,KLHL6
RAD21,RASAL3
RAD21,CD1D1
RAD21,PPAT
RAD21,CHORDC1
RAD21,CENPE
RAD21,KLHL23
RAD21,CCNE1
RAD21,EFTUD2
RAD21,ORC2
RAD21,BAG2
RAD21,ID2
RAD21,CD84
RAD21,UHRF1
RAD21,TCP11L2
RAD21,NUDCD1
RAD21,ZFP322A
RAD21,CASP1
RAD21,GCNT2
RAD21,SLC40A1
RAD21,2610301B20RIK
RAD21,GTF2E1
RAD21,HLF
RAD21,CSAD
RAD21,RNF213
RAD21,TTLL12
RAD21,CYTIP
RAD21,SMC2
RAD21,NEK9
RAD21,CTPS
RAD21,MCM3
RAD21,TFG
RAD21,PRMT7
RAD21,RGS2
RAD21,CTR9
RAD21,SLC29A1
RAD21,JAK3
RAD21,FZR1
RAD21,STX12
RAD21,NASP
RAD21,LONP1
RAD21,TES
RAD21,MCM4
RAD21,COG6
RAD21,BTAF1
RAD21,SNX10
RAD21,GOLT1B
RAD21,PQLC3
RAD21,IFI204
RAD21,ZSCAN21
RAD21,NFIA
RAD21,PIK3R2
RAD21,STAP1
RAD21,SPPL2B
RAD21,CD9
RAD21,ANXA4
RAD21,UTP4
RAD21,FLOT2
RAD21,BIRC5
RAD21,SUN1
RAD21,UMPS
RAD21,ZFP945
RAD21,CPT1A
RAD21,CCNG1
RAD21,ISYNA1
RAD21,TMC6
RAD21,UNC93B1
RAD21,UNK
RAD21,PFKM
RAD21,FAM76B
RAD21,RNF4
RAD21,HELLS
RAD21,ACOX1
RAD21,COG7
RAD21,TUBGCP3
RAD21,UAP1L1
RAD21,SLC30A6
RAD21,COPB2
RAD21,GSKIP
RAD21,CERS4
RAD21,NPTN
RAD21,LIG1
RAD21,VKORC1L1
RAD21,NUBP2
RAD21,ASB8
RAD21,TIMM50
RAD21,E2F4
RAD21,NDC1
RAD21,2210016F16RIK
RAD21,CKAP5
RAD21,DCTD
RAD21,CD82
RAD21,MFNG
RAD21,ST8SIA4
RAD21,EPOR
RAD21,TMEM263
RAD21,CDC45
RAD21,WDR75
RAD21,ASNS
RAD21,COQ8A
RAD21,KLHL22
RAD21,MED22
RAD21,MFN2
RAD21,RPP40
RAD21,TCIRG1
RAD21,RRM1
RAD21,PLK1
RAD21,TBC1D15
RAD21,MED16
RAD21,NIT1
RAD21,CDC20
RAD21,CNP
RAD21,CRIP2
RAD21,RCOR1
RAD21,AFG3L2
RAD21,ARL6IP6
RAD21,XRCC3
RAD21,PBX1
RAD21,HDAC9
RAD21,TSPAN33
RAD21,CASP4
RAD21,TMEM176B
RAD21,HEBP1
RAD21,CIPC
RAD21,SELENOP
RAD21,AAR2
RAD21,ALG9
RAD21,INCENP
RAD21,UBE2C
RAD21,ISG20
RAD21,CAMK1
RAD21,POGLUT1
RAD21,NUSAP1
RAD21,GPR171
RAD21,YPEL3
RAD21,APBB1
RAD21,ZBTB43
RAD21,SACM1L
RAD21,TAPT1
RAD21,BLVRB
RAD21,CD93
RAD21,IARS2
RAD21,SPO11
RAD21,H1F0
RAD21,HMGB2
RAD21,LMNA
RAD21,TOM1L1
RAD21,QARS
RAD21,UBL4A
RAD21,PLAG1
RAD21,RAD51
RAD21,PCYT2
RAD21,F11R
RAD21,BLZF1
RAD21,TMEM56
RAD21,ATP6V1A
RAD21,CTSE
RAD21,CCNE2
RAD21,SLC11A2
RAD21,TMEM173
RAD21,CCNB2
RAD21,SP100
RAD21,ATP6AP1
RAD21,ARHGEF6
RAD21,SNCA
RAD21,SLC19A1
RAD21,TMEM177
RAD21,E2F8
RAD21,LEPROT
RAD21,PRDM5
RAD21,P2RY14
RAD21,PLAA
RAD21,SPTLC1
RAD21,ANXA2
RAD21,DYNLT3
RAD21,NAGA
RAD21,ZBTB20
RAD21,USP10
RAD21,RANGAP1
RAD21,EBF1
RAD21,PDK3
RAD21,LSP1
RAD21,CDK1
RAD21,LMO4
RAD21,SPI1
RAD21,PSMD9
RAD21,WDR55
RAD21,RANBP3
RAD21,LCP2
RAD21,SNAP23
RAD21,ALKBH8
RAD21,TEAD3
RAD21,PDCL
RAD21,SOX6
RAD21,UBR7
RAD21,PLIN2
RAD21,CKAP2
RAD21,EDC3
RAD21,EBI3
RAD21,MTAP
RAD21,SKAP2
RAD21,SEPT6
RAD21,BUB3
RAD21,ACSS1
RAD21,ICA1
RAD21,SLC38A5
RAD21,SGTA
RAD21,NCAPH
RAD21,RBPMS
RAD21,SASH3
RAD21,MTHFD1
RAD21,YBX1
RAD21,FBXW5
RAD21,GATA2
RAD21,TBXAS1
RAD21,TNFRSF13B
RAD21,MEIS1
RAD21,VPS35
RAD21,ORC6
RAD21,HMBS
RAD21,UBAC1
RAD21,UBA5
RAD21,ZKSCAN17
RAD21,FARSB
RAD21,DUS1L
RAD21,CALCRL
RAD21,GATM
RAD21,TPX2
RAD21,PLEK
RAD21,SEC23IP
RAD21,WDR6
RAD21,FPGS
RAD21,NCLN
RAD21,NUDT19
RAD21,NUP88
RAD21,IL21R
RAD21,GRAMD1A
RAD21,IFITM1
RAD21,ETF1
RAD21,NSD2
RAD21,GMPR
RAD21,CKS1B
RAD21,LLGL1
RAD21,TFR2
RAD21,PTCD3
RAD21,CD48
RAD21,VPS11
RAD21,MAPK12
RAD21,TRIM47
RAD21,FASTKD2
RAD21,PPARGC1A
RAD21,TEAD2
RAD21,DDX58
RAD21,MCM10
RAD21,UBR1
RAD21,TIPIN
RAD21,ZFP275
RAD21,TERF2IP
RAD21,FBXO5
RAD21,ZFP367
RAD21,ATAD1
RAD21,ABCG2
RAD21,RTP4
RAD21,CBX7
RAD21,MYB
RAD21,PTGS1
RAD21,TOR3A
RAD21,BID
RAD21,TMEM164
RAD21,CCDC137
RAD21,MPL
RAD21,TARS
RAD21,ELAC2
RAD21,H2-OB
RAD21,CITED4
RAD21,ARHGAP4
RAD21,EIF4ENIF1
RAD21,ARHGEF18
RAD21,CES2G
RAD21,CTLA2B
RAD21,GNB4
RAD21,TNFAIP2
RAD21,HACD4
RAD21,HEMGN
RAD21,PRPS2
RAD21,APOE
RAD21,CDCA8
RAD21,FAM91A1
RAD21,VDR
RAD21,IARS
RAD21,AURKB
RAD21,CDCA3
RAD21,PSTPIP1
RAD21,CENPF
RAD21,STXBP1
RAD21,ALDH1A1
RAD21,PCP4L1
RAD21,NEURL3
RAD21,CRNKL1
RAD21,VAV1
RAD21,CD74
RAD21,UBA3
RAD21,SOX18
RAD21,VWA5A
RAD21,SVIP
RAD21,GLIS2
RAD21,ANXA1
RAD21,CARHSP1
RAD21,MYO1G
RAD21,ZMYM3
RAD21,ANKRD27
RAD21,KEL
RAD21,HDAC11
RAD21,CTTN
RAD21,PGLYRP2
RAD21,CYTH4
RAD21,CELA1
RAD21,SLC39A9
RAD21,HNF4A
RAD21,ATP6AP2
RAD21,ERCC8
RAD21,IRF6
RAD21,CD63
RAD21,ELP3
RAD21,ITIH5
RAD21,PRIM1
RAD21,CDC6
RAD21,EMB
RAD21,SLC41A3
RAD21,PLBD2
RAD21,TCN2
RAD21,TLE2
RAD21,TOP2A
RAD21,MFSD2B
RAD21,HCFC1
RAD21,ZFP930
RAD21,NDOR1
RAD21,NUPR1
RAD21,DOK2
RAD21,ARID3B
RAD21,TMEM185A
RAD21,GPKOW
RAD21,SPIRE1
RAD21,UROD
RAD21,CORO1A
RAD21,C1QTNF12
RAD21,KRT18
RAD21,G6PDX
RAD21,BATF2
RAD21,PRIM2
RAD21,SAMD14
RAD21,MCM2
RAD21,GUSB
RAD21,PML
RAD21,METTL7A1
RAD21,CTLA2A
RAD21,NR3C2
RAD21,NDE1
RAD21,CHCHD10
RAD21,LDHB
RAD21,H2-DMB1
RAD21,CSRP3
RAD21,MT2
RAD21,PHETA2
RAD21,PCLAF
RAD21,TIE1
RAD21,NDN
RAD21,LYZ2
RAD21,SLC43A1
RAD21,AFAP1L1
RAD21,SALL2
RAD21,CISH
RAD21,SLC25A21
RAD21,PPIC
RAD21,AQP9
RAD21,TSHZ3
RAD21,RHD
RAD21,SIGIRR
RAD21,SLC43A3
RAD21,VILL
RAD21,ST6GALNAC4
RAD21,RDH11
RAD21,TCF19
RAD21,DPH2
RAD21,OASL2
RAD21,SNRNP200
RAD21,RORC
RAD21,IFI30
RAD21,PIK3C3
RAD21,AQP1
RAD21,ZFP36
RAD21,TSPO2
RAD21,PLPPR3
RAD21,PRPS1
RAD21,SLA2
RAD21,SERPINF1
RAD21,TTF2
RAD21,ADSSL1
RAD21,GSTM5
RAD21,SELENBP1
RAD21,CD34
RAD21,PROCR
RAD21,SLA
RAD21,GATA1
RAD21,CAR1
RAD21,PLCB2
RAD21,RHAG
RAD21,SCARF1
RAD21,SLC7A4
RAD21,SLC22A3
RAD21,NXPE2
RAD51,SPTBN1
RAD51,CLCN4
RAD51,OSTM1
RAD51,ZFP961
RAD51,CHAMP1
RAD51,CD1D1
RAD51,NRF1
RAD51,SACM1L
RAD51,HDGF
RAD51,IFI203
RAD51,DUS1L
RAD51,SLC25A38
RAD51,DCP1A
RAD51,CHORDC1
RAD51,WDR36
RAD51,GTF3C3
RAD51,ELP2
RAD51,DLST
RAD51,UROS
RAD51,ITFG1
RPA1,CEPT1
RPA1,FNTA
RPA1,CLCN4
RPA1,OSTM1
RPA1,SLC25A38
RPA1,HDGF
RPA1,YOD1
RPA1,DDX1
RPA1,HEMGN
RPA1,TAF1
RPA1,EBF1
RPA1,CHAMP1
RPA1,PRIM2
RPA1,CDK1
RPA1,STXBP1
RPA1,MYH10
RPA1,GIMAP1
RPA1,ERMAP
RPA1,BUB3
RPA1,GMFB
RPA1,LZTR1
RPA1,NUF2
RPA2,CLCN4
RPA2,EGR1
RPA2,IFI203
RPA2,OSTM1
RPA2,TMX3
RPA2,UNK
RPA2,CHAMP1
SATB1,SPRYD4
SATB1,STAT3
SATB1,DCP1A
SATB1,DDX20
SATB1,ARHGAP15
SATB1,UBA5
SATB1,ARMT1
SATB1,SMARCA2
SATB1,RNF145
SATB1,SUPT7L
SATB1,ATG16L1
SATB1,NUF2
SATB1,KIDINS220
SATB1,TOX4
SATB1,CHORDC1
SATB1,FARSB
SATB1,EIF1AD
SATB1,TES
SATB1,RAD51AP1
SATB1,MIS18BP1
SATB1,MSH6
SATB1,WDR75
SATB1,GALK2
SATB1,RMND5B
SATB1,DUS1L
SATB1,HEMGN
SATB1,MTMR6
SATB1,MTREX
SATB1,SHCBP1
SATB1,ADAMTS10
SATB1,NFAT5
SATB1,LCP2
SATB1,SNRNP200
SATB1,STAP1
SATB1,CTSE
SATB1,PDCL
SATB1,TMC6
SATB1,RANGAP1
SATB1,ATL2
SATB1,TRIM30A
SATB1,BLZF1
SATB1,CNOT10
SATB1,SLC25A38
SATB1,SPTBN1
SATB1,MAD2L1
SATB1,CAST
SATB1,COPG1
SATB1,VPS33B
SATB1,DOCK2
SATB1,RASSF5
SATB1,ACAP1
SATB1,HACD3
SATB1,XRCC5
SATB1,SNRPB
SATB1,ARAP1
SATB1,ERLIN2
SATB1,CENPA
SATB1,RUVBL2
SATB1,MYNN
SATB1,SRSF1
SATB1,KLHL24
SATB1,SCFD1
SATB1,REXO4
SATB1,ZFP35
SATB1,PGLYRP2
SATB1,CLCN4
SATB1,NECAP2
SATB1,ZFP62
SATB1,PON2
SATB1,CENPO
SATB1,TMUB2
SATB1,USP8
SATB1,CNP
SATB1,TIMM29
SATB1,SEC23IP
SATB1,ADK
SATB1,TAB1
SATB1,ALDH18A1
SATB1,SLC35A1
SATB1,NUDT9
SATB1,TARS
SATB1,UROD
SATB1,METTL7A1
SATB1,CALU
SATB1,RNASEL
SATB1,ALKBH8
SATB1,RASAL3
SATB1,NAA35
SATB1,FCHSD2
SATB1,RCOR1
SATB1,LIMD2
SATB1,DNPEP
SATB1,DCAF13
SATB1,LMBRD1
SATB1,OTUD6B
SATB1,FEM1B
SATB1,PKM
SATB1,ZFP143
SATB1,VWA5A
SATB1,GMFB
SATB1,EPS15
SATB1,PIK3C3
SATB1,AP5M1
SATB1,MORC3
SATB1,DPP8
SATB1,NIF3L1
SATB1,CLPX
SATB1,GFI1
SATB1,OASL2
SATB1,POLR3F
SATB1,DHX33
SATB1,ENDOD1
SATB1,NAA50
SATB1,PPP6C
SATB1,MCM7
SATB1,DNAJC11
