gene,LPS_4h_S35,LPS_2h_S40,LPS_4h_S29,LPS_4h_S71,LPS_4h_S60,LPS_4h_S87,LPS_4h_S36,LPS_4h_S24,LPS_4h_S94,LPS_2h_S33,LPS_6h_S2,LPS_4h_S76,LPS_4h_S66,LPS_4h_S16,LPS_4h_S3,LPS_4h_S78,LPS_6h_S11,LPS_4h_S27,LPS_6h_S74,LPS_4h_S86,LPS_6h_S41,LPS_4h_S26,LPS_6h_S88,LPS_6h_S12,LPS_4h_S37,LPS_6h_S38,LPS_6h_S8,LPS_4h_S14,LPS_4h_S55,LPS_4h_S18,LPS_2h_S94,LPS_4h_S68,LPS_4h_S74,LPS_4h_S49,LPS_6h_S58,LPS_6h_S81,LPS_4h_S83,LPS_6h_S39,LPS_6h_S21,LPS_6h_S25,LPS_6h_S29,LPS_6h_S30,LPS_6h_S20,LPS_4h_S30,LPS_6h_S93,LPS_6h_S76,LPS_6h_S53,LPS_4h_S65,LPS_4h_S77,LPS_6h_S90,LPS_6h_S80,LPS_4h_S28,LPS_6h_S68,LPS_4h_S40,LPS_4h_S43,LPS_4h_S73,LPS_4h_S17,LPS_4h_S52,LPS_6h_S3,LPS_4h_S53,LPS_4h_S54,LPS_6h_S15,LPS_4h_S85,LPS_6h_S51,LPS_6h_S1,LPS_6h_S48,LPS_4h_S23,LPS_4h_S89,LPS_6h_S84,LPS_4h_S9,LPS_4h_S2,LPS_6h_S28,LPS_6h_S63,LPS_6h_S22,LPS_4h_S81,LPS_4h_S82,LPS_6h_S57,LPS_4h_S56,LPS_4h_S62,LPS_4h_S59,LPS_4h_S46,LPS_4h_S51,LPS_4h_S1,LPS_4h_S96,LPS_6h_S34,LPS_4h_S63,LPS_6h_S40,LPS_6h_S96,LPS_6h_S42,LPS_6h_S62,LPS_4h_S32,LPS_4h_S64,LPS_4h_S20,LPS_4h_S57,LPS_6h_S27,LPS_6h_S64,LPS_2h_S51,LPS_6h_S85,LPS_6h_S14,LPS_6h_S77,LPS_4h_S22,LPS_6h_S94,LPS_6h_S49,LPS_6h_S70,LPS_4h_S92,LPS_6h_S89,LPS_4h_S38,LPS_6h_S24,LPS_4h_S41,LPS_6h_S17,LPS_4h_S6,LPS_4h_S75,LPS_6h_S5,LPS_4h_S34,LPS_6h_S23,LPS_4h_S69,LPS_4h_S5,LPS_6h_S26,LPS_6h_S4,LPS_6h_S18,LPS_6h_S55,LPS_4h_S42,LPS_4h_S45,LPS_6h_S95,LPS_6h_S75,LPS_6h_S9,LPS_4h_S19,LPS_6h_S6,LPS_4h_S21,LPS_4h_S4,LPS_6h_S16,LPS_6h_S65,LPS_6h_S86,LPS_6h_S10,LPS_4h_S33,LPS_6h_S37,LPS_4h_S58,LPS_6h_S7,LPS_2h_S1,LPS_6h_S59,LPS_2h_S72,LPS_4h_S72,LPS_6h_S45,LPS_2h_S44,LPS_2h_S2,LPS_6h_S44,LPS_6h_S66,LPS_6h_S43,LPS_4h_S80,LPS_4h_S95,LPS_6h_S61,LPS_4h_S50,LPS_6h_S87,LPS_6h_S50,LPS_6h_S13,LPS_6h_S71,LPS_2h_S88,LPS_4h_S70,LPS_2h_S11,LPS_2h_S80,LPS_4h_S10,LPS_2h_S82,LPS_1h_S9,LPS_2h_S81,LPS_2h_S5,LPS_4h_S7,LPS_2h_S56,LPS_1h_S47,LPS_1h_S83,LPS_1h_S76,LPS_6h_S35,LPS_1h_S70,LPS_2h_S37,LPS_1h_S92,LPS_2h_S59,LPS_2h_S86,LPS_4h_S48
LASS2,0.02239107,1.608959,1.917323,0.2341646,0.01698821,2.793875,3.4685650000000003,0.3553237,0.0,1.648513,2.376753,0.721134,0.02393105,1.3704610000000002,2.962673,1.225588,2.756235,3.279756,2.663387,1.95527,2.3561490000000003,1.563933,1.806309,1.129818,0.1965515,3.43044,1.619117,0.8500856999999999,1.406161,2.508738,1.195594,2.153811,0.5287016,0.4897324,0.1738481,0.0,0.02622858,0.7234066,0.0,0.06359029,0.4591083999999999,1.334515,0.005682845,1.918247,2.209849,0.01824979,0.4637289,0.5539369000000001,2.429755,0.0,0.07600773,0.0,2.211235,0.0,2.6463400000000004,0.1755737999999999,2.524964,0.06685725,0.03416481,0.2911261,2.008435,0.2851099,0.01271643,0.0,0.5603927,1.241237,0.05673131,3.0584990000000003,0.0,0.241561,0.0,1.2993370000000002,3.3881370000000004,2.5359130000000003,0.07930755,3.049265,0.0,0.05637999,1.872616,0.006709514,0.1959438999999999,0.0,0.005896213,2.110003,0.0,0.5458541,0.7027317,1.304219,0.6436137,0.2922514,0.05881409,0.0,0.02379557,0.02637837,0.0,0.0,0.0,2.460716,3.36263,0.354903,0.1373502,2.092743,1.073652,0.2603759,1.623063,0.0,0.07360517,0.4772808,1.283137,0.03816466,0.3035144,0.1659481,1.40615,0.0,0.0,0.0340807,2.883818,0.012019,0.0,0.0,0.04477496,0.9439499,0.02529803,0.0,1.509664,0.0,0.01508015,0.0,0.01487424,0.06403961,2.15156,0.008582769,1.292932,0.0,1.915723,0.2783422,0.0,0.0,0.8618138000000001,2.097926,0.0046141709999999,0.137339,0.0,0.0,0.510705,1.656204,0.0,0.0,0.03667118,0.0,0.0,0.3157072,0.0,0.7398201,0.0,0.0,0.0,0.1173963,1.177051,2.495935,0.02784566,0.04584754,1.2111459999999998,1.970401,0.0,0.06514986,0.387301,1.60315,0.0,0.07912007,0.0,0.0241928,0.0,0.0,0.0,0.9630846,0.05368994
GAS5,2.40554402473308,2.4001453957067405,1.27652839619128,1.5932898286418,0.0,3.3973811738573505,3.71654797664381,0.43021600727553,3.8498341603478505,2.4224493561229505,2.48289057903485,0.6603355423738511,0.448547516510996,1.02248627926285,0.8642891295019459,0.0,1.10808393820305,2.11249585100606,1.04431837815406,1.57545626235536,2.27278025330925,0.0,2.78840335725446,1.3033142315457,2.9753009790917404,0.431158188268585,2.22754886523724,2.26774345445214,2.71889950587243,3.71051471647259,3.47443604166673,2.1040592184229,0.0,2.4325633137452405,2.7652258739107003,1.22261412602945,1.87074545726636,1.38147557122089,0.0129041213358145,1.01335703825945,2.15313893043654,0.983749592090147,2.9127452601266803,2.62451112293233,3.26573142170838,1.61494325267912,2.54758333471619,3.8500433451903904,2.25605577424365,2.45952093608207,3.5768992455922,0.0499617670235499,3.53344669286477,0.7972930717770099,3.73160925663952,3.72054068957486,2.32784512756251,1.90168075815893,1.7173708852025402,2.13292390365659,3.09223684443809,3.2269333429301,3.01739087432119,2.82464653115034,1.08275206239647,0.763535470247978,1.3822131322263,3.27076540557664,2.26723956308104,3.58532262410173,2.81354186052277,2.9003299813605,2.42232869896164,1.31157098213282,1.91910700107828,1.86725211513413,0.0198464388108575,1.25119636617556,2.4739848429153297,1.7551315947574602,2.4774550123442403,4.2123791470805605,1.4376993337517,1.59819666620817,3.64104193666779,2.03329898225195,2.40788122120546,2.07256127860599,0.8608592927787959,3.02527304526851,2.91595807362226,3.92462735152526,2.63806005973666,0.0659728992202009,1.4430170571843302,0.110890377389739,4.09642275347024,3.73884494590112,2.48620341620142,2.8811195363194706,3.1633930868032096,3.1264612885363903,2.08632729107824,0.0,3.72332812597284,3.23286892406541,2.81251953422848,2.7247450471908903,1.29623311967078,1.04781226323871,2.51087051935344,2.45413783645682,1.5323438259457098,1.28436423540574,0.3729417056203259,0.0540428793413942,2.49280780885337,0.0,0.130568996149849,0.0,3.5069808450915496,4.1008303150177,1.9274768901491,4.00701796294358,1.91744737363591,2.05342446827419,1.42252161609412,0.30175775310282,2.81612659440842,0.0,0.0,0.282811865444177,3.64082860403468,1.3061561931298602,3.2831691449885803,1.60884164881521,1.77064683920506,3.8335859553420097,1.9396967613151896,1.22771029756034,0.0,0.0224252453772748,3.3736105887144303,0.6178980922193461,1.30414695509668,2.6012601005894704,2.279464757839,0.0,1.19650237753182,1.78046687037838,1.20822230466065,4.48282189689591,1.6189631914824,1.3630297327494898,3.1799742524191403,4.24864905796624,0.0,0.0,3.20159064932938,0.6505809863432459,3.55669798844548,0.19211800006361,0.838028833640659,0.0,0.0,1.45099765296441,0.0,0.106324312564743,2.58457283769682,2.96830233222536,0.0,1.37599357324702,0.126352632619715,3.29040788325471,4.78807667675597,0.0,0.3564742755123039
EVI2A,0.0077809269999999,0.0,3.094273,0.761048,0.3808101,0.1166631,0.06416567,0.08403209,0.9426451,2.416898,2.034493,2.077209,2.483789,1.500901,1.412018,0.01238662,2.374359,3.01106,0.0,0.00723232,2.395065,0.0,2.843461,1.746717,0.0,0.7023453000000001,2.567039,0.198913,1.22547,1.607176,2.046612,0.2265623999999999,0.1224051,2.528004,2.90337,0.0,2.188927,1.341907,0.7377946999999999,3.500293,3.050878,1.872756,2.598795,2.260591,1.025637,2.772525,0.3125875999999999,0.00933107,3.278084,2.779893,3.175664,4.209778,2.596438,3.782702,0.1383262999999999,1.875439,1.798356,3.130996,2.5281290000000003,3.428918,3.3382339999999995,2.426594,2.4648950000000003,2.135353,2.134765,1.034933,0.493475,3.5458540000000003,3.853543,2.485471,3.910282,3.693691,3.188068,4.384238,0.0,1.126535,1.639487,3.3880230000000005,2.323571,2.7331220000000003,1.736673,1.962643,2.961233,1.76435,1.548385,0.0,3.590298,1.967394,3.381901,3.164099,2.8691720000000003,2.937826,1.837499,0.8136008000000001,1.640104,0.02809856,1.241286,2.784468,1.320845,0.9246966,3.435357,2.277835,3.966475,3.0436400000000003,2.088361,0.0,0.0,0.7018009,0.2288883,2.869951,2.049815,4.649972,0.0,2.952208,0.0157509999999999,1.985202,0.0,0.0,0.3524377,1.261556,3.503339,2.324815,1.201419,0.002360262,0.6911031,0.8820648999999999,3.882459,0.8158036,1.922345,3.620198,3.643577,0.01184201,0.8208903000000001,2.354607,0.02156578,0.0,0.0,0.0,4.285001,0.007549579,2.20881,0.01164231,0.0,2.234256,1.684995,3.198511,0.2357612,0.7493566999999999,2.875885,0.0,2.284518,0.0,0.9835277,3.761472,0.0,0.0,1.087512,0.06926691,2.394157,0.0,4.719128,0.3241455,0.4533295999999999,0.0,0.1473305,1.5391549999999998,2.391332,0.1881402,2.769407,0.7192768,0.2231449999999999,0.0,0.01237014,0.0,0.0,0.01341651,0.02491444
TCOF1,0.565673029427752,0.0,0.150408573094773,0.0142769940042077,0.1179071342973909,0.445485153333488,0.671186515985768,0.0,0.372507006594846,0.113076885031219,0.0352170676989881,0.3427862307467511,1.34579390403233,0.122961358144689,0.3464411396916599,0.4372671755929789,0.0,0.258134706104446,0.0087023147972404,0.121362187405869,0.258564150390052,1.42049282085879,0.235871432701432,0.0498674077831354,0.43851234004068,0.0,0.0259615160641546,0.0,0.0281286684511557,0.0,0.0,0.0,0.0107019774766803,0.0097680136348923,1.24782267182526,0.0,0.0,0.0157115763241372,0.2232011845848589,0.397979302786027,0.0729336263444539,0.299535468402071,0.1026227451191289,0.0796205829435141,0.0201187963496648,0.1364994236343169,0.0,0.0,0.131218397083145,0.0163523112616623,0.164445568730835,1.04607972235375,0.0,0.0,0.0,0.0544338287612,0.217237782988796,0.0,0.0,0.0209653572121924,0.0,0.25070965606807,0.4148034979083979,0.0026719525021239,0.124692446328143,0.0,0.0033228140893589,0.0,0.0,0.0405806351288362,0.126477407840977,0.0108017712212805,1.10470462338813,0.0189452588780164,0.0088694702259792,0.0,0.0,0.231522692449166,1.7152360745482,0.0,0.0,0.176482096291783,0.0,0.0,0.0531722983790677,0.0,0.107059900726764,0.0625657753682113,0.0,0.0056381861715937,0.0,0.0481196794230305,0.0,0.0045954764561961,0.0,0.0,0.0,0.0,0.0411858196766137,0.0591035691443923,0.0368194226837159,0.0,0.0,0.036692864643285,0.0,0.0,0.0130143994273794,0.0,0.0,0.0016605482575115,0.0112504603384633,0.0,0.0117812120079356,0.0,0.1634111540515549,0.0128009413441122,0.0,0.132151556329754,0.0,0.0,0.0,0.0,0.0,0.004254606650655,0.4216415054509589,0.0,0.0,0.0,0.220735195555671,0.0047424770788359,0.040113945479651,0.324081217516528,0.378049683967349,0.7312061095721311,0.0,0.0,0.2551524421553889,0.0,0.0,0.0,0.0679775472934352,0.0897161361233182,0.0,0.8433288440707271,0.0,0.0,0.405963566735802,0.0736071275247901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020885663550847,0.0122691443306747,0.475281436072632,0.11909674678934,0.0,0.0,0.0,0.0,0.139202552745023,0.0,0.0070558568871956,0.0281861394787045,0.0,0.0,1.33553346127046,0.0,0.0,0.0
CALM2,1.55567551900825,1.7336469055551895,3.94095911584632,0.487045618226555,4.17006712666577,5.47627992013302,4.45272875881912,3.5207715315517905,4.531868270636901,2.56687824008464,1.20198561173819,4.04045188668792,4.7828324843489005,3.74171790678746,3.43559828829704,2.34757997027565,3.70521306233737,2.3103886541972,2.3480511259881403,2.76413942259478,4.20461738719194,3.49769969270106,3.0987853406214,3.02029959562271,3.86298591952815,1.84631738277462,2.62904401946695,3.50306833683505,3.88036879261414,4.83346767050741,3.87010994119601,0.254618221048613,2.6914591181835004,2.5541292577284302,0.7672920891860681,0.477694669338811,4.06576044604796,0.257720138602293,4.62850586959288,2.55789025773768,2.5202392272315097,3.69657821420406,3.41525596783515,3.45108733069592,3.68806361307168,3.88783392347992,1.65078951664699,2.6771688380394703,3.38930946035096,4.037587547120601,2.74535888687761,3.96444333939054,3.18090022357298,4.53654701632989,3.3647546429122297,5.2114216611977,5.000743106235,3.79436492421279,0.396676256612534,2.32994078356289,3.19985189257923,1.9491942522729295,4.51096789487174,3.00310075538265,1.95422265265738,1.23180879053206,4.442342961604941,3.3305831163860296,1.78545536553717,4.06256058320789,4.404625845104929,3.69069716274588,3.29495268486364,2.67642710593702,4.28854192892656,4.86029993992596,3.28537573688567,3.9401676563454,3.75946627135907,2.63507850180346,4.5244942941637305,2.46939519361611,4.0528890617393305,2.5897068309761297,1.15447239386663,3.6440063779181497,0.8970521420944829,1.4134506094834298,2.62230474480404,2.717643947568,3.777620067914061,3.00181892836222,3.0869624631245203,2.6010126307973502,0.380803324460597,3.75267015945442,3.46943773037991,3.41012915149123,0.401082869385309,1.847546191296,3.02183604905087,3.2902480964148,0.567356495741979,2.6919319218477007,3.2641379135146,0.3409811126858419,2.90159149312648,0.004726560677872,2.9760320246008303,0.7513945272008979,2.7187105145046,3.70962316241654,3.69272942006171,2.1988045012429,2.42275377399808,4.68396556944512,1.86042850574509,0.0404765242300859,3.5151498235620897,4.46994497589004,3.33992041991258,3.19943126126836,2.4758378676631496,0.0,2.31791133158148,3.05706857938446,0.0,0.8066075424378599,2.10480520965522,2.36490754949592,0.106898849915509,4.873428154024389,3.57185334656328,2.02286859921717,4.78517043177731,3.5614239282181503,5.1732711361005705,0.1291779712170629,1.4892340908159398,1.53929422306633,2.75966702971624,4.01315855016518,3.45398550850035,5.30086863141584,2.5897316421287204,4.5404079783224605,0.963774830467395,4.180236707744911,0.0208973779829881,5.17455814399452,0.035111417092756,0.5844423822756851,0.017160227166783,0.9493940366089372,0.0117806129935809,3.71751299281471,0.6666057327006829,3.13971463355382,0.0,4.64445946826794,0.1363244007795959,3.6165790474323294,0.8647245471544291,4.10425731054923,5.0743596846549694,0.3041509997957139,0.0245715107270629,4.28973635872474,4.2134964698496695,3.58723035099125,0.0368384326373349,0.119907782712388,5.663812678429871,2.36137483875038,0.0,0.0490072593681703,5.02870720702784
MT2,2.210794,2.169612,0.08897438,2.199725,1.687256,0.3580465,2.074937,0.02365709,1.962185,0.0,2.299243,1.863799,2.622451,1.6858349999999998,2.272834,2.1811130000000003,0.1658477,0.0,0.0,0.0415274,0.0,0.02386606,1.347521,1.517617,0.0,1.431426,0.8913390999999999,2.5996490000000003,0.3936522,2.652685,0.7369720000000001,2.38299,2.091937,3.146106,0.0,0.0,2.393146,0.5126561,0.0,0.06102232,0.5611927,0.1754677,1.430151,1.367923,1.7059099999999998,0.6217643,0.0,2.214265,3.131631,0.07951316,0.06788555,1.121422,0.338992,0.0,0.0,0.9949937,0.0,1.625984,0.0,2.530758,1.533735,1.857762,1.986723,0.8586603,0.0,0.0,1.487048,0.0,0.0,0.2257333,0.5690428000000001,0.3468255,0.0,0.0,0.0,0.0,0.0,0.2294292,0.0,0.0,0.259703,1.851252,0.0,0.1036029,0.0,1.26766,0.0,0.0,0.5212882999999999,0.4110893,0.03564962,0.4380864,0.3001975,1.616622,0.0,0.0,0.0,0.01566611,1.518864,0.0,0.5060282,0.0,0.01810388,0.0,0.0,0.0,0.1000157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063148,0.0,0.0,2.283601,0.0,3.543542,0.887965,1.724158,0.6330093000000001,0.0,0.0,0.0,0.0,1.89257,0.0,0.0,1.985092,0.2121567,2.336245,1.896472,0.3388425,0.0,1.110015,0.0,0.6292797,0.0,2.1931,0.0,0.0,2.3536740000000003,0.0,0.0,0.0,1.7727240000000002,2.711984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001194,0.0,0.0,0.0,0.0,1.549734,0.0,0.0,3.030397,0.6299516,0.0,0.0,2.6248150000000003,1.370519,0.0,0.0,0.0,0.0,0.0,3.1610080000000003,2.750892
H2-EB1,0.204998781179467,0.0,0.0143497700699597,0.115833912247909,0.0907296894438633,4.2928951640164605,0.7248014826428729,0.188239676943048,0.540233485092063,6.16330771430929,0.0,1.19941060947614,0.4939413985579279,0.0335270793888479,0.105466951076853,0.0851857644686213,0.032706521428223,3.814718586043581,0.0628443822972462,0.0422414659906479,4.92104561711708,0.0071677697197656,0.4958430185525529,4.58051827707803,0.0,0.1275771727528969,0.0,2.37322118278475,0.982810681315533,3.2374323567312797,6.45961056979555,0.33964695825032,1.6013430008764198,0.670125459102716,0.0227878281488377,0.0,4.4713023977176,0.0139126086068019,0.0786200016701587,0.504155302631502,1.86541542078456,0.0299724206260182,0.8195598468322008,2.57143630117784,1.8524115428323,0.0514551505263569,3.35215633500866,4.6768525958157,4.15194288819403,4.2349897074682,6.169659774301981,4.235230272062379,4.80300960176859,1.84237709529368,3.00475289000014,5.15107053533284,5.01850136692589,0.0206207637508619,0.0,4.326096614016279,5.67451234950788,5.79126597011892,5.97267591747755,5.49531448184955,4.5766599641936105,4.93263968754476,3.0561750962873,2.1432897119756498,4.21530812022689,5.83868520639382,0.0672667537404422,5.44276575104591,5.09220666436637,3.85655883030786,0.584265591725542,5.22776445283238,0.0,5.546242536283339,6.65279131551674,0.582204866099951,2.92985250044558,7.166275256551289,5.980124400226691,4.98905068574042,2.83639537564031,4.8371569044508895,3.98432217684451,6.97239998528731,4.821826080135589,4.87443201235351,5.92014212792589,7.012940806450651,6.45332535844339,0.275280699223578,4.76403033997485,4.53029015660506,6.220804712822139,6.95977239654366,0.125139951094391,5.20206757935861,3.768901729415,6.34409837502271,5.505233522496019,0.297925605569736,6.73202541161891,4.83424349378887,6.35483539683624,0.0133737988844398,2.41431623644942,6.62580926523144,5.99115839368103,6.8557603381264105,4.21775738917913,5.93631266785268,7.00184570188663,3.49026046094611,6.439608272079379,5.37406058598111,5.65677331442014,0.0123084092830415,3.24272145781563,6.15612271392275,5.61140812077824,5.00554916772627,5.84591145599537,0.0311838459131859,5.96233266383569,3.38688105231575,5.35902787143685,1.98445858697221,0.855614647044783,0.0156596840308847,3.64066696725166,0.0446341525063508,0.197015466241141,4.969470149101451,0.267231898303603,4.47030225873505,6.631164741930269,0.0263902401359844,2.57610449058062,0.563209000506713,4.9469460243573,5.21780817147242,6.94190036561838,0.0258918642609754,0.113197610587289,0.101636898923678,3.7795203283816496,1.49742565559378,1.6833049946181202,5.37982989508227,4.71605466317928,5.11032272850459,4.99079619250058,4.57109784191804,0.0174684427022429,0.524501435120011,6.4023078545160494,3.92150268771065,3.17965956705688,0.0187760475668889,2.09548806035661,0.1081276877723609,0.0082634863655012,0.116746416532225,1.38887927945144,2.7285247624960096,0.0737135642463023,0.0860563294738282,0.0,6.00710192901725,0.692223305876566,1.86563042106945,5.3316036754945,3.16044563838719,0.6369314217827329
CORO1A,1.137374,2.869741,2.185732,0.02386992,1.829774,1.777292,0.0,0.02877921,0.0,2.870142,0.0,1.6468470000000002,0.0,2.098769,1.640046,0.0,0.0,0.9841893,0.0,0.0,0.1456534,0.0,0.0,0.0,0.0,0.0,0.0,0.08213913,0.7267602,1.807463,1.627786,0.04093526,0.0,2.287348,0.02137493,0.0,0.01123343,0.03878238,0.0,0.0,0.006355916,0.0,0.007205815,0.0631885,0.3818323,0.1058414999999999,0.0,0.0,0.2899065999999999,0.2256427999999999,2.086292,0.281721,1.513001,0.0775452,0.8032481,1.5404,0.7139915,0.0,0.02924864,0.0,0.9531683,0.0,0.8949296,0.1940826,0.007773561,0.02430587,0.02449607,0.5348666999999999,1.138266,0.182545,0.0,2.568266,0.00583813,0.03721896,0.1944102,0.0,0.8763089,0.04541218,0.7763616,1.228182,0.08666917,0.4741411,0.03002614,1.697862,0.0,0.2390086,0.0,0.0,0.0,3.407764,4.618988,0.0,3.132694,1.424186,1.236017,0.0,0.5068559,0.0,0.0,0.0,2.657325,0.7123437,0.0109697,0.0,4.039084,0.4869905,1.049941,0.0,0.0,1.329841,0.6562011,0.0,1.175536,0.7001542,0.4976288,0.04332927,1.269298,0.0,0.0,0.0,0.0,0.1873585,0.03221955,0.0,0.1203263,0.0,0.2801116,0.06749691,0.9134737,0.0,0.009178641,0.0,0.0,0.0,0.0,0.0,1.2895,0.0,0.3697535,0.0,1.41937,0.1341485,0.5830854,0.7838761,1.3659,0.0,0.0,0.0,1.283209,1.3320610000000002,0.0,0.8861611999999999,0.0,0.07693626,0.07124527,1.375158,2.153303,0.04313825,1.172196,0.0,0.0,0.0,0.6540544,0.3462859,0.0,0.0,0.8208101000000001,2.121706,0.008844139,0.0,0.0,0.3076528,2.19404,0.0,0.3082435999999999,0.0,0.1118182
SDF2,2.588014,0.7421673000000001,3.002894,0.01530332,0.2733264,0.6778131,1.341732,0.0,2.231893,2.380517,0.0,0.1379005,0.07688305,2.417541,0.01130383,2.499101,1.124359,1.540101,0.2149105,0.0,2.718974,2.942097,2.699027,2.331704,0.6318699000000001,0.6711971,3.638791,3.785261,0.04408823,3.961655,1.295369,0.6635939000000001,0.4309949,3.596947,1.373111,0.0,0.0975619,3.394203,0.0,3.287717,0.595788,1.629776,0.1933518,0.0,0.0,0.5531478,0.0,2.822072,1.360063,2.981024,0.1241075,0.6880305999999999,2.816589,0.1605149,0.6719563000000001,1.939104,3.005546,2.132164,0.0,1.415876,0.9837354,0.01184121,0.9108618,1.617657,2.509355,1.12351,3.077747,1.578667,2.430491,1.992907,0.01373531,2.459242,3.759809,0.0,2.220087,1.934997,1.932589,0.0,2.159495,2.194176,0.0,3.152299,1.067065,1.920207,1.369521,0.4604864000000001,2.323366,0.0,0.4779795,0.2336791,3.125493,1.269688,2.729813,0.01445342,0.4288939999999999,3.043028,1.652035,2.190036,0.0,1.230213,0.1136806,0.9200402,3.431978,0.1964631,3.036045,0.5812932,2.058329,0.0,0.0,0.0,3.646969,0.0,0.003758995,0.05518901,2.706775,0.01117452,2.165222,0.05772549,1.6880580000000005,3.132976,0.672195,0.6553681,1.02714,0.9483927,1.986863,0.07401152,2.517697,2.19507,0.0,0.0,0.0,1.216738,0.0,0.3007182,0.0,0.0,0.0,0.3433749,0.03704038,0.1289364,1.133359,0.0,1.556063,0.0,0.0,0.06141047,0.05927466,0.0,0.01003215,0.08021253,0.0,0.1317197,0.08023129,0.0,0.0,1.6594209999999998,0.05168788,1.969805,0.1189766,1.658491,0.0,0.4135043,0.0,0.0,2.663288,0.0,0.0,0.0,2.993429,0.0,0.8606398999999999,0.0,0.0,0.5302803,0.01973316,0.0,0.2940011
IAH1,0.6062441999999999,0.0,1.437057,0.6019288,3.025378,2.560713,0.1213938,3.228362,0.0,0.0,0.02374903,0.1419693,2.521254,3.26322,3.31009,2.179648,2.209315,2.578065,0.0,0.03545942,2.019613,0.0,1.420607,2.549593,2.347586,0.0,3.606988,0.5419510000000001,2.328525,2.6182830000000004,2.229491,3.668688,0.0,2.08543,2.697918,0.0,0.0,0.0,0.0,0.0,0.1230307,0.0505979,0.0,1.881092,0.1382377,0.0,0.9668471,0.5952318,1.4233559999999998,1.099894,0.1072585,1.616855,0.01711316,0.0,0.0,0.02254857,0.0,3.225201,0.3764504,0.0,3.328732,2.761,0.0,0.5937201999999999,1.769773,0.04405655,4.11006,1.225098,0.0,2.788538,2.494933,0.7531576999999999,0.4785034000000001,2.042046,0.0,1.858301,0.0,2.671519,2.215207,0.2345607999999999,0.7364672,0.04894976,2.641902,0.4173652,0.0,0.0,0.02828424,0.0,0.0,0.294492,2.424246,1.577786,0.2672855,0.0,0.0,0.0,1.99636,2.412812,0.0,0.0,0.0,0.0,2.608516,0.2143935,0.0,0.0,0.0,3.108864,0.0,0.00754585,2.1936880000000003,0.0,3.021793,2.559066,2.75747,0.0,1.997546,0.0,0.0,0.6597542,0.0,0.0,0.0,0.6932741,0.2263356,0.0,0.0,0.0,2.498161,0.1203648999999999,0.4647130999999999,0.0,0.0,3.823912,0.0,0.0,0.0,1.004273,0.0,0.0,0.0,0.0,3.735874,0.0,0.0,3.661039,3.472172,0.0,0.0,0.01280832,0.0,0.0,0.0,0.1794932,0.2000702,0.0,0.0,0.0,2.236471,0.2094026,0.0,2.547112,0.0,3.2821300000000004,0.0,0.0,0.0,1.98182,0.1514481,3.961863,0.0,0.0,0.0,0.0,0.0,0.3532715999999999,0.1194356
LGALS9,0.08278881,0.8924300999999999,4.076412,2.154894,1.969743,3.429777,4.99907,1.593928,4.24303,0.0,1.050098,2.706731,4.074032,3.375235,2.461359,2.442171,2.87896,3.561984,0.2615119,0.3498959,5.388173999999999,4.107282,4.32688,3.574297,0.6243479000000001,2.231542,3.765877,2.986415,3.165538,3.631982,4.803079,0.5138443,0.1472604,3.433165,0.7432837,2.759614,4.365254,1.099493,3.5846190000000004,2.797273,2.938103,3.471524,1.830596,4.680233,4.491505999999999,3.66616,1.89331,1.402042,2.74037,3.640407,3.3212080000000004,5.084034,0.9904639,1.047909,4.099904,3.552338,3.694771,3.871753,0.3876368,3.4619160000000004,2.869719,3.384266,3.722162,4.388254,4.092169999999999,4.542769,3.95547,3.030913,3.51655,3.826657,3.670674,3.751748000000001,3.629591000000001,2.504367,2.362418,4.057309,4.040567,4.395584,3.535024,5.014715,0.09284666,1.827985,4.53685,3.604806,2.258767,3.87971,2.787384,4.393369,3.2938620000000003,4.754914,4.006645,3.878335,2.206865,0.4999087,4.906663,4.382667,0.9283091999999998,3.651536,1.19334,0.42595,5.202097,3.768607,0.04084533,1.868603,2.974732,3.793608,3.772928,4.263776999999999,2.018496,4.907743,4.327648,3.045243,0.3839934,1.81578,4.344269000000001,4.061737,4.785826,1.547926,4.033631,2.247489,3.59305,3.909685,3.827557,2.633572,2.350551,3.58291,2.297525,1.432089,4.285736,1.106114,4.83359,3.013413,0.0,1.6588009999999995,2.622748,3.773335,2.700914,0.4611095999999999,0.0,2.807953,1.934779,3.60585,3.205934,2.660861,2.958393,0.1734568,2.444136,2.012836,2.04626,0.007686052,4.5446800000000005,3.800329,0.01378891,1.913379,3.755982,2.153047,0.0,1.0299200000000002,0.003063992,0.005505994,1.083092,0.0,0.0,4.1405,0.8575224,0.2113165,0.0,0.3745073,0.0,0.08671132,0.0,0.633301,0.645532,1.082068,0.0,0.0,3.094476
